"","1BlkThn.png","1Case2LG.png","1Case2SM.png","1LGGray.png","3Ba90.png","3Bb1.png","3Bb3.png","3Bb4.png","3Bb5.png","3Bb6.png","3Bb7.png","3Bb8.png","489.png","490.png","532.png","533.png","541.png","542.png","543.png","544.png","545.png","546.png","547.png","548.png","549.png","550.png","551.png","569.png","593.png","605.png","606.png","607.png","608.png","609.png","610.png","611.png","612.png","613.png","614.png","622.png","666.png"
"3Bb7.png",22.5906257629395,4.71519041061401,8.27513694763184,13.5307102203369,8.86765003204346,10.8350505828857,17.0697708129883,11.7296619415283,5.48915767669678,8.09004402160645,0,4.93749904632568,23.8479976654053,16.426908493042,12.7242307662964,9.49958801269531,10.1898851394653,3.5226833820343,17.4424686431885,14.4153833389282,21.1875057220459,18.6253261566162,4.97620058059692,17.4817562103271,8.16149616241455,11.2374801635742,14.9918651580811,30.8154277801514,26.353910446167,10.2382144927979,9.59666156768799,6.29636192321777,13.2031593322754,6.46590328216553,9.50982856750488,3.82400131225586,7.95044708251953,12.2713956832886,22.2311248779297,6.81096982955933,14.4529705047607
"3Bb8.png",22.2757720947266,7.29900598526001,7.73346042633057,12.2364130020142,6.29126167297363,9.93318462371826,17.3134651184082,11.2313461303711,1.59355199337006,8.77231979370117,4.93749904632568,0,23.9195976257324,17.4915599822998,11.8334321975708,7.94569253921509,7.98374128341675,1.82303595542908,16.3368244171143,12.7032995223999,19.5007972717285,16.8252716064453,2.9574887752533,16.6763877868652,6.23045873641968,10.7244529724121,11.9013605117798,29.4010829925537,26.837984085083,6.6586184501648,7.07925844192505,4.65939998626709,9.35060787200928,3.57693338394165,10.1168994903564,1.75251603126526,5.83788633346558,12.4314193725586,23.6606540679932,4.41946649551392,12.1195020675659
"489.png",45.7997856140137,21.8066806793213,16.6337375640869,35.7812042236328,18.5375328063965,33.4663696289062,7.16914224624634,13.0337333679199,23.0214824676514,17.4937000274658,23.8479976654053,23.9195976257324,0,9.60410499572754,12.601450920105,31.6250686645508,18.0222663879395,24.9560298919678,39.9890480041504,13.2804841995239,11.0288524627686,11.8556680679321,26.4018745422363,8.10845947265625,18.3669261932373,34.1684379577637,22.3488388061523,13.159914970398,4.16961717605591,27.1650924682617,30.529655456543,19.4426612854004,21.15212059021,26.8034648895264,16.5401096343994,23.4047584533691,29.5075416564941,11.9794025421143,10.1168727874756,28.025749206543,15.8469877243042
"490.png",38.4259605407715,13.9932498931885,10.2422161102295,28.8565998077393,13.7344093322754,26.2159404754639,3.93836855888367,9.0044641494751,16.5370349884033,9.79140377044678,16.426908493042,17.4915599822998,9.60410499572754,0,7.9244818687439,24.6437015533447,14.5899438858032,18.1780014038086,32.9437980651855,11.7241744995117,15.1128282546997,13.4382123947144,19.4004878997803,8.03013229370117,12.4037570953369,26.7669086456299,20.4777393341064,20.8261756896973,11.9495553970337,22.4584312438965,24.1489696502686,13.260703086853,18.3326969146729,20.0288982391357,8.36073017120361,16.6589736938477,22.7840270996094,7.7083568572998,6.39540672302246,21.5723876953125,14.6213703155518
"532.png",33.8330955505371,10.6064777374268,4.64895582199097,23.6808910369873,6.69280576705933,21.4191360473633,6.19444274902344,3.80740213394165,10.7646522521973,6.93218088150024,12.7242307662964,11.8334321975708,12.601450920105,7.9244818687439,0,19.4845752716064,8.18675327301025,13.0128126144409,27.8328189849854,5.44189500808716,10.9943809509277,8.49827671051025,14.2122888565063,5.25382375717163,6.00767517089844,22.181245803833,13.7063074111938,19.3458290100098,16.0455207824707,15.7642364501953,18.3506412506104,7.43385362625122,10.8416423797607,14.4734869003296,6.01719045639038,11.5129327774048,17.3553466796875,4.5865273475647,13.9686594009399,15.988974571228,7.88945388793945
"533.png",14.5552606582642,11.8024950027466,15.2883863449097,4.55532455444336,13.8632202148438,2.57132315635681,24.9088649749756,18.9598217010498,8.90817546844482,15.5586252212524,9.49958801269531,7.94569253921509,31.6250686645508,24.6437015533447,19.4845752716064,0,15.3053293228149,7.03638410568237,8.62032222747803,20.3335914611816,26.9723892211914,24.3340682983398,5.66731452941895,24.427806854248,13.7366428375244,3.41882491111755,17.1146831512451,36.9670867919922,34.4394683837891,8.53221225738525,3.30875205993652,12.3832321166992,15.21462059021,5.42131948471069,16.793176651001,8.62498569488525,2.96709990501404,20.0907573699951,30.5711879730225,4.04576921463013,19.3463497161865
"541.png",29.2703056335449,11.1114692687988,6.64476919174194,19.2577571868896,3.84247398376465,17.4405956268311,12.822151184082,6.08291578292847,7.6987509727478,9.85249328613281,10.1898851394653,7.98374128341675,18.0222663879395,14.5899438858032,8.18675327301025,15.3053293228149,0,9.32158660888672,23.2919521331787,6.2437572479248,11.9403429031372,9.78283309936523,10.8797941207886,10.8864860534668,5.94785785675049,18.278299331665,7.15641069412231,21.9817123413086,20.9076137542725,9.79068279266357,13.6793403625488,5.29020214080811,5.50214004516602,11.0496683120728,10.3405256271362,8.08100318908691,13.0438528060913,7.61863040924072,20.715799331665,11.3706998825073,4.73300743103027
"542.png",21.1338977813721,6.21917057037354,8.73717498779297,11.3195514678955,7.7482762336731,8.83725166320801,18.2668151855469,12.324215888977,2.97829055786133,9.38686466217041,3.5226833820343,1.82303595542908,24.9560298919678,18.1780014038086,13.0128126144409,7.03638410568237,9.32158660888672,0,15.406608581543,14.0912733078003,20.9035129547119,18.2516212463379,2.18885493278503,17.9008522033691,7.49109697341919,9.52151298522949,13.21169090271,30.7922039031982,27.7626838684082,7.05511522293091,6.57718086242676,5.78955554962158,10.9515180587769,3.39850068092346,10.7442617416382,1.97818970680237,5.11177444458008,13.3776597976685,24.2425060272217,3.73871946334839,13.581259727478
"543.png",6.60522890090942,19.7242488861084,23.652286529541,4.6774377822876,22.0708351135254,7.29420518875122,33.3057975769043,27.308126449585,17.2661685943604,23.7156181335449,17.4424686431885,16.3368244171143,39.9890480041504,32.9437980651855,27.8328189849854,8.62032222747803,23.2919521331787,15.406608581543,0,28.4334278106689,34.8315353393555,32.2699737548828,13.9644784927368,32.7385864257812,22.040584564209,6.92385578155518,23.6271057128906,44.8658447265625,42.7984771728516,14.8179588317871,9.88124656677246,20.7605667114258,22.3364925384521,13.5683937072754,24.9586887359619,16.9432907104492,10.783166885376,28.4566555023193,38.7486114501953,12.2946519851685,27.1370334625244
"544.png",34.5362739562988,13.6326055526733,7.61920070648193,24.3388633728027,6.69629240036011,22.4714965820312,8.84593772888184,4.15180683135986,11.9766025543213,11.0164651870728,14.4153833389282,12.7032995223999,13.2804841995239,11.7241744995117,5.44189500808716,20.3335914611816,6.2437572479248,14.0912733078003,28.4334278106689,0,7.02259635925293,4.24633598327637,15.5328969955444,5.91869306564331,8.04518604278564,23.3246746063232,9.62467670440674,16.7719688415527,16.4929008483887,14.7399492263794,18.6738376617432,8.7769021987915,8.20461082458496,15.6091232299805,10.618800163269,12.7005767822266,18.0493583679199,5.47954320907593,17.4476146697998,16.457914352417,3.25285696983337
"545.png",40.931583404541,20.2958221435547,14.3192853927612,30.8146896362305,13.4960994720459,29.1414318084717,11.3419942855835,10.0930604934692,18.8305053710938,17.1598930358887,21.1875057220459,19.5007972717285,11.0288524627686,15.1128282546997,10.9943809509277,26.9723892211914,11.9403429031372,20.9035129547119,34.8315353393555,7.02259635925293,0,3.07368683815002,22.3489437103271,7.63845252990723,14.8502540588379,30.0068607330322,13.3958129882812,10.6140193939209,13.7750654220581,20.3726940155029,25.1320953369141,15.7098693847656,13.196774482727,22.3641242980957,16.7795181274414,19.5424556732178,24.6652965545654,10.5734567642212,19.2151794433594,23.0626564025879,7.80562019348145
"546.png",38.4157295227051,17.7254104614258,11.6780643463135,28.2308883666992,10.7842960357666,26.5130252838135,9.77366542816162,7.72868251800537,16.1097888946533,14.6470623016357,18.6253261566162,16.8252716064453,11.8556680679321,13.4382123947144,8.49827671051025,24.3340682983398,9.78283309936523,18.2516212463379,32.2699737548828,4.24633598327637,3.07368683815002,0,19.6614322662354,6.0054783821106,12.0913467407227,27.3882865905762,11.5022506713867,12.9022560119629,14.9182119369507,17.9278812408447,22.5111122131348,13.0072021484375,10.7420177459717,19.6435832977295,14.2562274932861,16.8967418670654,22.0244560241699,8.47549819946289,18.2200469970703,20.4398097991943,5.584885597229
"547.png",19.8165092468262,7.28881978988647,9.96997165679932,9.98843860626221,8.96359252929688,7.48947381973267,19.6170406341553,13.8980865478516,3.65427899360657,10.2895698547363,4.97620058059692,2.9574887752533,26.4018745422363,19.4004878997803,14.2122888565063,5.66731452941895,10.8797941207886,2.18885493278503,13.9644784927368,15.5328969955444,22.3489437103271,19.6614322662354,0,19.243143081665,8.49512577056885,8.15063667297363,14.3177404403687,32.2066879272461,29.299825668335,7.04436445236206,5.44418954849243,7.17366933822632,11.7436065673828,1.61623787879944,11.5682964324951,3.54473328590393,3.85212421417236,14.995698928833,25.4028854370117,3.34483933448792,14.9799146652222
"548.png",38.7565155029297,15.5311584472656,9.64852237701416,28.5735416412354,10.9421138763428,26.4172878265381,4.2907338142395,6.25296831130981,15.7055253982544,11.4551916122437,17.4817562103271,16.6763877868652,8.10845947265625,8.03013229370117,5.25382375717163,24.427806854248,10.8864860534668,17.9008522033691,32.7385864257812,5.91869306564331,7.63845252990723,6.0054783821106,19.243143081665,0,10.927544593811,27.2029037475586,15.4297962188721,14.4451599121094,11.7960338592529,19.5744552612305,23.1042537689209,12.2287578582764,13.4332761764526,19.4525852203369,10.6729030609131,16.3903331756592,22.2315368652344,6.16960382461548,12.6682777404785,20.7599601745605,8.67393112182617
"549.png",28.0859680175781,7.47810077667236,2.75445556640625,17.937952041626,3.1894006729126,15.7099227905273,11.729793548584,6.48619890213013,5.00326776504517,5.60098934173584,8.16149616241455,6.23045873641968,18.3669261932373,12.4037570953369,6.00767517089844,13.7366428375244,5.94785785675049,7.49109697341919,22.040584564209,8.04518604278564,14.8502540588379,12.0913467407227,8.49512577056885,10.927544593811,0,16.4961109161377,11.6911897659302,24.2431354522705,21.5951709747314,10.7692556381226,12.6275024414062,2.27010083198547,8.10616302490234,8.67449760437012,5.63949918746948,6.10615634918213,11.617995262146,7.86437034606934,18.625560760498,10.3527393341064,8.58875751495361
"550.png",12.0005302429199,13.423586845398,17.8297138214111,3.54007172584534,16.7749576568604,1.22296953201294,27.3725528717041,21.6678123474121,11.6721429824829,17.6248168945312,11.2374801635742,10.7244529724121,34.1684379577637,26.7669086456299,22.181245803833,3.41882491111755,18.278299331665,9.52151298522949,6.92385578155518,23.3246746063232,30.0068607330322,27.3882865905762,8.15063667297363,27.2029037475586,16.4961109161377,0,20.152624130249,39.9891586303711,36.8289337158203,11.6041536331177,6.2099404335022,15.1024808883667,18.4316673278809,8.23761367797852,18.9194431304932,11.0967054367065,5.6690845489502,22.6554565429688,32.4632835388184,7.09370756149292,22.4332466125488
"551.png",29.5286827087402,16.6664886474609,12.8464498519897,20.1478233337402,9.35775756835938,19.3003444671631,18.1487636566162,11.5736389160156,12.0236854553223,16.2638759613037,14.9918651580811,11.9013605117798,22.3488388061523,20.4777393341064,13.7063074111938,17.1146831512451,7.15641069412231,13.21169090271,23.6271057128906,9.62467670440674,13.3958129882812,11.5022506713867,14.3177404403687,15.4297962188721,11.6911897659302,20.152624130249,0,23.1961116790771,25.0699596405029,9.80053806304932,14.8087482452393,11.0687084197998,5.21266078948975,14.0167684555054,16.64967918396,12.524884223938,14.9440069198608,13.048680305481,26.508228302002,13.5571374893188,7.02638339996338
"569.png",51.0090446472168,29.4637622833252,23.4550514221191,40.8172836303711,23.3321971893311,39.1199645996094,17.1925487518311,19.251127243042,28.6194095611572,25.7044620513916,30.8154277801514,29.4010829925537,13.159914970398,20.8261756896973,19.3458290100098,36.9670867919922,21.9817123413086,30.7922039031982,44.8658447265625,16.7719688415527,10.6140193939209,12.9022560119629,32.2066879272461,14.4451599121094,24.2431354522705,39.9891586303711,23.1961116790771,0,14.188777923584,30.2901287078857,35.1147003173828,25.3686218261719,23.0599136352539,32.2036476135254,25.0253753662109,29.3826236724854,34.6252021789551,19.1867141723633,22.5370578765869,33.0651702880859,18.0118217468262
"593.png",48.4371604919434,24.5049304962158,19.713752746582,38.5482864379883,21.6890773773193,36.1837768554688,10.3908786773682,15.9833850860596,26.0397682189941,20.3804836273193,26.353910446167,26.837984085083,4.16961717605591,11.9495553970337,16.0455207824707,34.4394683837891,20.9076137542725,27.7626838684082,42.7984771728516,16.4929008483887,13.7750654220581,14.9182119369507,29.299825668335,11.7960338592529,21.5951709747314,36.8289337158203,25.0699596405029,14.188777923584,0,30.1588134765625,33.4639549255371,22.4509296417236,24.3619480133057,29.8208465576172,19.4997272491455,26.2194404602051,32.3803100585938,14.6869926452637,10.7507190704346,30.8756427764893,18.8704032897949
"605.png",21.0619735717773,12.0690498352051,12.6783981323242,11.132378578186,9.45866680145264,10.6688890457153,21.3340034484863,14.8759155273438,7.52941513061523,14.1610260009766,10.2382144927979,6.6586184501648,27.1650924682617,22.4584312438965,15.7642364501953,8.53221225738525,9.79068279266357,7.05511522293091,14.8179588317871,14.7399492263794,20.3726940155029,17.9278812408447,7.04436445236206,19.5744552612305,10.7692556381226,11.6041536331177,9.80053806304932,30.2901287078857,30.1588134765625,0,5.81516885757446,9.8922290802002,7.6977391242981,6.35149383544922,15.721791267395,8.07247066497803,6.7794828414917,16.4381065368652,28.6633586883545,5.63517332077026,12.7459650039673
"606.png",16.1943473815918,11.7763233184814,14.430567741394,5.92036437988281,12.437970161438,5.42765617370605,24.0087566375732,17.7993125915527,7.99832057952881,15.2226781845093,9.59666156768799,7.07925844192505,30.529655456543,24.1489696502686,18.3506412506104,3.30875205993652,13.6793403625488,6.57718086242676,9.88124656677246,18.6738376617432,25.1320953369141,22.5111122131348,5.44418954849243,23.1042537689209,12.6275024414062,6.2099404335022,14.8087482452393,35.1147003173828,33.4639549255371,5.81516885757446,0,11.3952617645264,12.8537378311157,4.69510936737061,16.4121894836426,8.10964488983154,2.06437397003174,19.1016998291016,30.2523803710938,3.17041993141174,17.4507122039795
"607.png",26.6923809051514,6.919508934021,3.44830536842346,16.6552505493164,3.38347387313843,14.3457155227661,12.8235139846802,6.91153430938721,3.78179264068604,6.09482669830322,6.29636192321777,4.65939998626709,19.4426612854004,13.260703086853,7.43385362625122,12.3832321166992,5.29020214080811,5.78955554962158,20.7605667114258,8.7769021987915,15.7098693847656,13.0072021484375,7.17366933822632,12.2287578582764,2.27010083198547,15.1024808883667,11.0687084197998,25.3686218261719,22.4509296417236,9.8922290802002,11.3952617645264,0,8.19573020935059,7.61882066726685,6.44732236862183,4.26565647125244,10.2796115875244,8.10526752471924,19.5340766906738,8.87599468231201,8.96552848815918
"608.png",28.6172046661377,14.1580753326416,9.92681312561035,18.5542049407959,6.27525901794434,17.4801864624023,16.159761428833,9.96348667144775,8.99504375457764,13.1027584075928,13.2031593322754,9.35060787200928,21.15212059021,18.3326969146729,10.8416423797607,15.21462059021,5.50214004516602,10.9515180587769,22.3364925384521,8.20461082458496,13.196774482727,10.7420177459717,11.7436065673828,13.4332761764526,8.10616302490234,18.4316673278809,5.21266078948975,23.0599136352539,24.3619480133057,7.6977391242981,12.8537378311157,8.19573020935059,0,11.1694965362549,13.4552888870239,10.2075147628784,12.9082374572754,11.7917327880859,24.4690341949463,11.5901107788086,5.95542860031128
"609.png",19.678279876709,8.47072696685791,10.4492311477661,9.62921524047852,9.14941310882568,7.47104358673096,20.0750999450684,14.329442024231,4.03961086273193,10.99853515625,6.46590328216553,3.57693338394165,26.8034648895264,20.0288982391357,14.4734869003296,5.42131948471069,11.0496683120728,3.39850068092346,13.5683937072754,15.6091232299805,22.3641242980957,19.6435832977295,1.61623787879944,19.4525852203369,8.67449760437012,8.23761367797852,14.0167684555054,32.2036476135254,29.8208465576172,6.35149383544922,4.69510936737061,7.61882066726685,11.1694965362549,0,12.1206254959106,4.57299852371216,3.4320981502533,15.5576934814453,26.0827159881592,3.39285159111023,14.9286756515503
"610.png",30.5663948059082,6.90847587585449,4.25922346115112,20.9726181030273,8.16829776763916,18.3613262176514,9.42056083679199,7.55470037460327,8.99923324584961,2.32019734382629,9.50982856750488,10.1168994903564,16.5401096343994,8.36073017120361,6.01719045639038,16.793176651001,10.3405256271362,10.7442617416382,24.9586887359619,10.618800163269,16.7795181274414,14.2562274932861,11.5682964324951,10.6729030609131,5.63949918746948,18.9194431304932,16.64967918396,25.0253753662109,19.4997272491455,15.721791267395,16.4121894836426,6.44732236862183,13.4552888870239,12.1206254959106,0,9.3202714920044,15.0041885375977,7.70316648483276,14.1821126937866,14.0523147583008,12.3997058868408
"611.png",22.6828556060791,6.681809425354,7.15224123001099,12.9116649627686,6.41639184951782,10.4347257614136,16.7084140777588,10.7812938690186,2.04604339599609,7.83097743988037,3.82400131225586,1.75251603126526,23.4047584533691,16.6589736938477,11.5129327774048,8.62498569488525,8.08100318908691,1.97818970680237,16.9432907104492,12.7005767822266,19.5424556732178,16.8967418670654,3.54473328590393,16.3903331756592,6.10615634918213,11.0967054367065,12.524884223938,29.3826236724854,26.2194404602051,8.07247066497803,8.10964488983154,4.26565647125244,10.2075147628784,4.57299852371216,9.3202714920044,0,6.70385980606079,11.7985744476318,22.7655963897705,5.41970920562744,12.3525285720825
"612.png",16.838773727417,10.2948637008667,13.25843334198,6.82414627075195,11.6549367904663,5.08251810073853,22.8624076843262,16.816442489624,6.81881523132324,13.7967214584351,7.95044708251953,5.83788633346558,29.5075416564941,22.7840270996094,17.3553466796875,2.96709990501404,13.0438528060913,5.11177444458008,10.783166885376,18.0493583679199,24.6652965545654,22.0244560241699,3.85212421417236,22.2315368652344,11.617995262146,5.6690845489502,14.9440069198608,34.6252021789551,32.3803100585938,6.7794828414917,2.06437397003174,10.2796115875244,12.9082374572754,3.4320981502533,15.0041885375977,6.70385980606079,0,18.0040416717529,28.8162021636963,2.29933333396912,17.034236907959
"613.png",34.1806106567383,10.9783449172974,5.91000461578369,24.3215808868408,7.75728511810303,21.9718799591064,6.10605096817017,1.9170435667038,11.7565040588379,8.11030101776123,12.2713956832886,12.4314193725586,11.9794025421143,7.7083568572998,4.5865273475647,20.0907573699951,7.61863040924072,13.3776597976685,28.4566555023193,5.47954320907593,10.5734567642212,8.47549819946289,14.995698928833,6.16960382461548,7.86437034606934,22.6554565429688,13.048680305481,19.1867141723633,14.6869926452637,16.4381065368652,19.1016998291016,8.10526752471924,11.7917327880859,15.5576934814453,7.70316648483276,11.7985744476318,18.0040416717529,0,13.6535387039185,16.4672260284424,7.7365403175354
"614.png",43.998420715332,19.7962493896484,16.5123195648193,34.7027587890625,19.9911022186279,31.9818649291992,8.72925853729248,15.0884799957275,22.7064838409424,15.6345310211182,22.2311248779297,23.6606540679932,10.1168727874756,6.39540672302246,13.9686594009399,30.5711879730225,20.715799331665,24.2425060272217,38.7486114501953,17.4476146697998,19.2151794433594,18.2200469970703,25.4028854370117,12.6682777404785,18.625560760498,32.4632835388184,26.508228302002,22.5370578765869,10.7507190704346,28.6633586883545,30.2523803710938,19.5340766906738,24.4690341949463,26.0827159881592,14.1821126937866,22.7655963897705,28.8162021636963,13.6535387039185,0,27.6689414978027,20.3782539367676
"622.png",18.2695331573486,8.99193572998047,11.9252557754517,8.17751884460449,10.0998458862305,6.18819570541382,21.4785938262939,15.2493476867676,5.6159291267395,12.7357368469238,6.81096982955933,4.41946649551392,28.025749206543,21.5723876953125,15.988974571228,4.04576921463013,11.3706998825073,3.73871946334839,12.2946519851685,16.457914352417,23.0626564025879,20.4398097991943,3.34483933448792,20.7599601745605,10.3527393341064,7.09370756149292,13.5571374893188,33.0651702880859,30.8756427764893,5.63517332077026,3.17041993141174,8.87599468231201,11.5901107788086,3.39285159111023,14.0523147583008,5.41970920562744,2.29933333396912,16.4672260284424,27.6689414978027,0,15.4255628585815
"666.png",33.2407302856445,14.4375123977661,8.88394451141357,23.1496276855469,6.52833461761475,21.5478858947754,11.8084230422974,6.16674423217773,11.6125221252441,12.3241376876831,14.4529705047607,12.1195020675659,15.8469877243042,14.6213703155518,7.88945388793945,19.3463497161865,4.73300743103027,13.581259727478,27.1370334625244,3.25285696983337,7.80562019348145,5.584885597229,14.9799146652222,8.67393112182617,8.58875751495361,22.4332466125488,7.02638339996338,18.0118217468262,18.8704032897949,12.7459650039673,17.4507122039795,8.96552848815918,5.95542860031128,14.9286756515503,12.3997058868408,12.3525285720825,17.034236907959,7.7365403175354,20.3782539367676,15.4255628585815,0
